Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","02941","Shorn wool, greasy, including fleece-washed shorn wool","2019","2019","1000 Int. $","11553","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","02941","Shorn wool, greasy, including fleece-washed shorn wool","2020","2020","1000 Int. $","11553","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","02944","Silk-worm cocoons suitable for reeling","2015","2015","1000 Int. $","275","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","02944","Silk-worm cocoons suitable for reeling","2016","2016","1000 Int. $","258","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","02944","Silk-worm cocoons suitable for reeling","2017","2017","1000 Int. $","258","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","0114","Sorghum","2015","2015","1000 Int. $","63913","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","0114","Sorghum","2016","2016","1000 Int. $","68165","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","0114","Sorghum","2017","2017","1000 Int. $","52286","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","0114","Sorghum","2018","2018","1000 Int. $","65975","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","0114","Sorghum","2019","2019","1000 Int. $","70133","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","0114","Sorghum","2020","2020","1000 Int. $","81203","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01344.01","Sour cherries","2015","2015","1000 Int. $","5962","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01344.01","Sour cherries","2016","2016","1000 Int. $","5954","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01344.01","Sour cherries","2017","2017","1000 Int. $","5963","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","0141","Soya beans","2015","2015","1000 Int. $","427206","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","0141","Soya beans","2016","2016","1000 Int. $","413574","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","0141","Soya beans","2017","2017","1000 Int. $","390030","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","0141","Soya beans","2018","2018","1000 Int. $","453736","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","0141","Soya beans","2019","2019","1000 Int. $","398845","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","0141","Soya beans","2020","2020","1000 Int. $","384618","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01215","Spinach","2015","2015","1000 Int. $","37335","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01215","Spinach","2016","2016","1000 Int. $","37132","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01215","Spinach","2017","2017","1000 Int. $","37171","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01215","Spinach","2018","2018","1000 Int. $","41435","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01215","Spinach","2019","2019","1000 Int. $","40219","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01215","Spinach","2020","2020","1000 Int. $","40360","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01354","Strawberries","2015","2015","1000 Int. $","233719","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01354","Strawberries","2016","2016","1000 Int. $","214553","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01354","Strawberries","2017","2017","1000 Int. $","204594","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01354","Strawberries","2018","2018","1000 Int. $","194612","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01354","Strawberries","2019","2019","1000 Int. $","204259","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01354","Strawberries","2020","2020","1000 Int. $","198807","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01801","Sugar beet","2015","2015","1000 Int. $","102885","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01801","Sugar beet","2016","2016","1000 Int. $","96404","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01801","Sugar beet","2017","2017","1000 Int. $","115591","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01801","Sugar beet","2018","2018","1000 Int. $","91466","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01801","Sugar beet","2019","2019","1000 Int. $","83817","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01801","Sugar beet","2020","2020","1000 Int. $","86265","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01445","Sunflower seed","2015","2015","1000 Int. $","121049","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01445","Sunflower seed","2016","2016","1000 Int. $","130969","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01445","Sunflower seed","2017","2017","1000 Int. $","118933","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01445","Sunflower seed","2018","2018","1000 Int. $","122246","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01445","Sunflower seed","2019","2019","1000 Int. $","143854","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01445","Sunflower seed","2020","2020","1000 Int. $","146368","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01530","Sweet potatoes","2015","2015","1000 Int. $","1560","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01530","Sweet potatoes","2016","2016","1000 Int. $","2574","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01530","Sweet potatoes","2017","2017","1000 Int. $","1756","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01324","Tangerines, mandarins, clementines","2015","2015","1000 Int. $","368557","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01324","Tangerines, mandarins, clementines","2016","2016","1000 Int. $","312681","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01324","Tangerines, mandarins, clementines","2017","2017","1000 Int. $","334788","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01324","Tangerines, mandarins, clementines","2018","2018","1000 Int. $","203327","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01324","Tangerines, mandarins, clementines","2019","2019","1000 Int. $","342207","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01324","Tangerines, mandarins, clementines","2020","2020","1000 Int. $","295900","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01234","Tomatoes","2015","2015","1000 Int. $","3052025","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01234","Tomatoes","2016","2016","1000 Int. $","3065034","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01234","Tomatoes","2017","2017","1000 Int. $","2864254","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01234","Tomatoes","2018","2018","1000 Int. $","2760571","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01234","Tomatoes","2019","2019","1000 Int. $","2750816","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01234","Tomatoes","2020","2020","1000 Int. $","2974733","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01191","Triticale","2015","2015","1000 Int. $","11189","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01191","Triticale","2016","2016","1000 Int. $","16783","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01191","Triticale","2017","2017","1000 Int. $","15069","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01191","Triticale","2018","2018","1000 Int. $","11984","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01191","Triticale","2019","2019","1000 Int. $","11856","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01191","Triticale","2020","2020","1000 Int. $","11722","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01929.02","True hemp, raw or retted","2015","2015","1000 Int. $","1582","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01929.02","True hemp, raw or retted","2016","2016","1000 Int. $","2566","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01929.02","True hemp, raw or retted","2017","2017","1000 Int. $","1728","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01929.02","True hemp, raw or retted","2018","2018","1000 Int. $","2322","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01929.02","True hemp, raw or retted","2019","2019","1000 Int. $","3867","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01929.02","True hemp, raw or retted","2020","2020","1000 Int. $","2342","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01970","Unmanufactured tobacco","2015","2015","1000 Int. $","115132","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01970","Unmanufactured tobacco","2016","2016","1000 Int. $","108556","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01970","Unmanufactured tobacco","2017","2017","1000 Int. $","126312","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01970","Unmanufactured tobacco","2018","2018","1000 Int. $","110930","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01970","Unmanufactured tobacco","2019","2019","1000 Int. $","93752","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01970","Unmanufactured tobacco","2020","2020","1000 Int. $","84726","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.01","Vetches","2015","2015","1000 Int. $","3342","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.01","Vetches","2016","2016","1000 Int. $","3329","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.01","Vetches","2017","2017","1000 Int. $","3361","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01376","Walnuts, in shell","2015","2015","1000 Int. $","38053","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01376","Walnuts, in shell","2016","2016","1000 Int. $","38526","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01376","Walnuts, in shell","2017","2017","1000 Int. $","38476","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01376","Walnuts, in shell","2018","2018","1000 Int. $","39300","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01376","Walnuts, in shell","2019","2019","1000 Int. $","34091","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01376","Walnuts, in shell","2020","2020","1000 Int. $","48896","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01221","Watermelons","2015","2015","1000 Int. $","114737","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01221","Watermelons","2016","2016","1000 Int. $","123894","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01221","Watermelons","2017","2017","1000 Int. $","132423","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01221","Watermelons","2018","2018","1000 Int. $","134928","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01221","Watermelons","2019","2019","1000 Int. $","150904","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","01221","Watermelons","2020","2020","1000 Int. $","151239","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","0111","Wheat","2015","2015","1000 Int. $","1751244","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","0111","Wheat","2016","2016","1000 Int. $","1903615","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","0111","Wheat","2017","2017","1000 Int. $","1649873","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","0111","Wheat","2018","2018","1000 Int. $","1682600","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","0111","Wheat","2019","2019","1000 Int. $","1596114","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","0111","Wheat","2020","2020","1000 Int. $","1590598","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F2051","Agriculture","2015","2015","1000 Int. $","40275726","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F2051","Agriculture","2016","2016","1000 Int. $","40006757","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F2051","Agriculture","2017","2017","1000 Int. $","38492612","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F2051","Agriculture","2018","2018","1000 Int. $","38922384","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F2051","Agriculture","2019","2019","1000 Int. $","38642699","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F2051","Agriculture","2020","2020","1000 Int. $","39201870","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1717","Cereals, Total","2015","2015","1000 Int. $","4110337","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1717","Cereals, Total","2016","2016","1000 Int. $","4248793","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1717","Cereals, Total","2017","2017","1000 Int. $","3817353","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1717","Cereals, Total","2018","2018","1000 Int. $","3858677","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1717","Cereals, Total","2019","2019","1000 Int. $","3812810","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1717","Cereals, Total","2020","2020","1000 Int. $","3932465","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F2041","Crops","2015","2015","1000 Int. $","26821579","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F2041","Crops","2016","2016","1000 Int. $","26425518","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F2041","Crops","2017","2017","1000 Int. $","25226967","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F2041","Crops","2018","2018","1000 Int. $","24818018","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F2041","Crops","2019","2019","1000 Int. $","24431910","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F2041","Crops","2020","2020","1000 Int. $","25308253","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F2054","Food","2015","2015","1000 Int. $","40126755","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F2054","Food","2016","2016","1000 Int. $","39863729","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F2054","Food","2017","2017","1000 Int. $","38329868","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F2054","Food","2018","2018","1000 Int. $","38794171","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F2054","Food","2019","2019","1000 Int. $","38529020","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F2054","Food","2020","2020","1000 Int. $","39100961","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1738","Fruit Primary","2015","2015","1000 Int. $","12204462","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1738","Fruit Primary","2016","2016","1000 Int. $","12224903","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1738","Fruit Primary","2017","2017","1000 Int. $","11038795","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1738","Fruit Primary","2018","2018","1000 Int. $","12028737","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1738","Fruit Primary","2019","2019","1000 Int. $","11566013","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1738","Fruit Primary","2020","2020","1000 Int. $","11918274","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F2044","Livestock","2015","2015","1000 Int. $","13454147","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F2044","Livestock","2016","2016","1000 Int. $","13581239","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F2044","Livestock","2017","2017","1000 Int. $","13265644","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F2044","Livestock","2018","2018","1000 Int. $","14104366","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F2044","Livestock","2019","2019","1000 Int. $","14210790","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F2044","Livestock","2020","2020","1000 Int. $","13893617","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1770","Meat indigenous, total","2015","2015","1000 Int. $","7504011","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1770","Meat indigenous, total","2016","2016","1000 Int. $","7726935","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1770","Meat indigenous, total","2017","2017","1000 Int. $","7186228","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1770","Meat indigenous, total","2018","2018","1000 Int. $","7552125","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1770","Meat indigenous, total","2019","2019","1000 Int. $","7609394","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1770","Meat indigenous, total","2020","2020","1000 Int. $","7237344","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1780","Milk, Total","2015","2015","1000 Int. $","5006074","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1780","Milk, Total","2016","2016","1000 Int. $","4863495","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1780","Milk, Total","2017","2017","1000 Int. $","5111327","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1780","Milk, Total","2018","2018","1000 Int. $","5590520","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1780","Milk, Total","2019","2019","1000 Int. $","5662899","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1780","Milk, Total","2020","2020","1000 Int. $","5748206","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F2057","Non Food","2015","2015","1000 Int. $","712556","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F2057","Non Food","2016","2016","1000 Int. $","637248","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F2057","Non Food","2017","2017","1000 Int. $","673213","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F2057","Non Food","2018","2018","1000 Int. $","659083","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F2057","Non Food","2019","2019","1000 Int. $","612792","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F2057","Non Food","2020","2020","1000 Int. $","598064","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1720","Roots and Tubers, Total","2015","2015","1000 Int. $","344203","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1720","Roots and Tubers, Total","2016","2016","1000 Int. $","345173","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1720","Roots and Tubers, Total","2017","2017","1000 Int. $","338852","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1720","Roots and Tubers, Total","2018","2018","1000 Int. $","327252","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1720","Roots and Tubers, Total","2019","2019","1000 Int. $","334968","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1720","Roots and Tubers, Total","2020","2020","1000 Int. $","359049","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1723","Sugar Crops Primary","2015","2015","1000 Int. $","102885","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1723","Sugar Crops Primary","2016","2016","1000 Int. $","96404","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1723","Sugar Crops Primary","2017","2017","1000 Int. $","115591","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1723","Sugar Crops Primary","2018","2018","1000 Int. $","91466","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1723","Sugar Crops Primary","2019","2019","1000 Int. $","83817","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1723","Sugar Crops Primary","2020","2020","1000 Int. $","86265","E","Estimated value"
